"","timestamp","type","sourceInstance","sourceID","targetID","targetInstance","abilityGameID","buffs","hitType","amount","unmitigatedAmount","sourceMarker","overkill","resisted","tick","logID","fightID","startTime","endTime","encounterID","kill","duration_s","fight","size","mitigated","targetMarker","absorbed"
"1",4411802,"damage",NA,139,142,NA,67760,"53201.53909.24932.16886.57623.48090.",1,2280,2280,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"2",4419563,"damage",NA,139,142,NA,67760,"48518.54758.24932.16886.57623.2825.48090.",16,2414,2373,NA,NA,237,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"3",4426816,"damage",NA,139,142,NA,67760,"48518.54758.24932.16886.57623.2825.48090.",16,2345,2305,NA,NA,231,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"4",4435643,"damage",NA,139,142,NA,67760,"48517.64713.24932.16886.57623.2825.48090.",2,3722,2131,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"5",4456766,"damage",NA,139,142,NA,67760,"24932.16886.57623.48090.",2,3637,2082,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"6",4476247,"damage",NA,139,148,15,67760,"48518.53201.24932.57623.48090.",1,2464,2464,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"7",4485510,"damage",NA,139,148,29,67760,"24932.57623.48391.",1,2599,2599,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"8",4506029,"damage",NA,139,142,NA,67760,"24932.16886.57623.48090.",1,2427,2427,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"9",4517753,"damage",NA,139,142,NA,67760,"48518.24932.16886.57623.48090.",2,3990,2285,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"10",4538067,"damage",NA,139,142,NA,67760,"48517.24932.16886.57623.48090.48391.",1,2728,2413,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"11",4546029,"damage",NA,139,142,NA,67760,"53201.48517.64713.24932.16886.57623.48090.",1,2608,2307,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"12",4554166,"damage",NA,139,142,NA,67760,"53201.24932.16886.57623.48090.",17,3717,2365,NA,NA,237,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"13",4562154,"damage",NA,139,142,NA,67760,"48518.53908.54758.24932.16886.57623.48090.",1,2696,2385,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"14",4579047,"damage",NA,139,142,NA,67760,"48517.24932.16886.57623.48090.",17,3503,2229,NA,NA,223,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"15",4586135,"damage",NA,139,142,NA,67760,"48517.24932.16886.57623.48090.",16,2368,2328,NA,NA,233,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"16",4604180,"damage",NA,139,142,NA,67760,"64713.24932.16886.57623.48090.",2,4213,2412,NA,NA,NA,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"17",4612692,"damage",NA,139,142,NA,67760,"48518.53201.24932.16886.57623.48090.48391.",17,3418,2447,NA,NA,490,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"18",4623426,"damage",NA,139,142,NA,67760,"48518.54758.24932.16886.57623.48090.",17,4093,2604,NA,NA,260,NA,"j2MkDALRFGr8cw9g",8,4404206,4627203,101084,1,222.997,8,25,NA,NA,NA
"19",22899,"damage",NA,9,14,NA,67760,"57623.64713.55637.59000.48156.64907.15258.61792.",1,2526,2235,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"20",43089,"damage",NA,9,15,3,67760,"57623.48156.64907.15258.61792.",1,2233,2233,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"21",56614,"damage",NA,9,14,NA,67760,"57623.59000.48156.64907.15258.61792.",1,2342,2072,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"22",70261,"damage",NA,9,14,NA,67760,"57623.64713.59000.48156.15258.61792.",16,2046,2264,NA,NA,453,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,218,NA,NA
"23",102600,"damage",NA,9,22,NA,67760,"53908.57623.2825.15271.54758.64907.26297.15258.61792.",2,4117,2358,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"24",113976,"damage",NA,9,22,NA,67760,"57623.2825.64713.59000.15258.61792.",1,2571,2275,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"25",129111,"damage",NA,9,22,NA,67760,"57623.2825.59000.15258.61792.",17,3629,2310,NA,NA,231,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"26",154773,"damage",NA,9,21,NA,67760,"57623.48156.64907.15258.61792.",16,2070,2290,NA,NA,458,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,220,NA,NA
"27",166159,"damage",NA,9,21,NA,67760,"57623.64713.55637.59000.48156.54758.15258.61792.",2,3599,2061,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"28",177189,"damage",NA,9,21,NA,67760,"57623.15258.61792.",1,2479,2193,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"29",224737,"damage",NA,9,31,NA,67760,"55637.48156.54758.64907.15258.61792.",1,2588,2290,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"30",249800,"damage",NA,9,31,NA,67760,"57623.59000.15258.61792.",2,7303,2091,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"31",272425,"damage",NA,9,31,NA,67760,"57623.59000.48156.64907.15258.61792.",17,3649,2322,NA,NA,232,NA,"36XxM8WBTjFtcpKN",2,11303,304289,629,1,292.986,2,10,NA,NA,NA
"32",413839,"damage",NA,9,32,NA,67760,"57623.53909.55637.64907.15258.61792.",1,2568,2273,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"33",428077,"damage",NA,9,32,NA,67760,"57623.64713.59000.48156.64907.15258.61792.",17,2845,2046,NA,NA,205,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"34",445002,"damage",NA,9,32,NA,67760,"57623.48156.64907.15258.61792.",16,2252,2215,NA,NA,222,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"35",463007,"damage",NA,9,32,NA,67760,"57623.64907.15258.61792.",16,2059,2025,NA,NA,203,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"36",474431,"damage",NA,9,32,NA,67760,"57623.55637.59000.48156.15258.61792.",17,3334,2122,NA,NA,212,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"37",490920,"damage",NA,9,32,NA,67760,"57623.59000.54758.15258.61792.",0,0,NA,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"38",517431,"damage",NA,9,32,NA,67760,"53908.57623.15271.48156.64907.15258.61792.",16,2041,2007,NA,NA,201,NA,"36XxM8WBTjFtcpKN",3,407963,522631,633,1,114.668,3,10,NA,NA,NA
"39",720957,"damage",NA,9,48,NA,67760,"48156.2825.64907.15258.61792.",1,2234,1977,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",5,691599,777400,637,1,85.801,5,10,NA,7,NA
"40",737675,"damage",NA,9,52,NA,67760,"48156.2825.64713.64907.15258.61792.",2,3878,2221,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",5,691599,777400,637,1,85.801,5,10,NA,NA,NA
"41",759445,"damage",NA,9,46,NA,67760,"54758.64907.15258.61792.59000.",1,2473,2188,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",5,691599,777400,637,1,85.801,5,10,NA,NA,NA
"42",929887,"damage",NA,9,59,NA,67760,"57623.53909.64713.55637.59000.48156.54758.64907.15258.61792.",2,5031,3256,NA,NA,NA,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,NA,7,NA
"43",968866,"damage",NA,9,59,NA,67760,"57623.48156.64907.15258.61792.",3,0,2943,3,NA,NA,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,NA,7,5138
"44",981740,"damage",NA,9,59,NA,67760,"57623.64713.59000.15258.61792.",1,3348,2962,3,NA,NA,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,NA,7,NA
"45",1017931,"damage",NA,9,60,NA,67760,"57623.15258.61792.",16,2755,3048,3,NA,610,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,293,8,NA
"46",1029588,"damage",NA,9,60,NA,67760,"53908.57623.64713.59000.64907.15258.61792.",1,7319,6477,3,NA,NA,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,NA,8,NA
"47",1047901,"damage",NA,9,60,NA,67760,"57623.55637.59000.48156.64907.15258.61792.",1,3855,3411,3,NA,NA,NA,"36XxM8WBTjFtcpKN",6,916926,1061099,641,1,144.173,6,10,NA,8,NA
"48",1229711,"damage",NA,9,65,NA,67760,"48156.57623.53909.64907.57327.55637.15258.61792.59000.",2,3962,2269,3,NA,NA,NA,"36XxM8WBTjFtcpKN",7,1224146,1335877,645,0,111.731,7,10,NA,NA,NA
"49",1245471,"damage",NA,9,65,NA,67760,"57623.64713.64907.57327.15258.61792.59000.32409.",16,2144,2108,3,NA,211,NA,"36XxM8WBTjFtcpKN",7,1224146,1335877,645,0,111.731,7,10,NA,NA,NA
"50",1259121,"damage",NA,9,69,1,67760,"57623.57327.15258.61792.",2,3311,2143,3,NA,NA,NA,"36XxM8WBTjFtcpKN",7,1224146,1335877,645,0,111.731,7,10,NA,NA,NA
"51",1270343,"damage",NA,9,65,NA,67760,"57623.57327.15258.61792.59000.",17,3389,2157,3,NA,216,NA,"36XxM8WBTjFtcpKN",7,1224146,1335877,645,0,111.731,7,10,NA,NA,NA
"52",1279670,"damage",NA,9,65,NA,67760,"48156.57623.64907.57327.15258.61792.59000.",1,2267,2006,3,NA,NA,NA,"36XxM8WBTjFtcpKN",7,1224146,1335877,645,0,111.731,7,10,NA,NA,NA
"53",1457534,"damage",NA,9,65,NA,67760,"57623.53909.55637.59000.54758.64907.15258.61792.",17,3163,2013,3,NA,201,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"54",1467214,"damage",NA,9,65,NA,67760,"57623.59000.15258.61792.",1,2478,2193,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"55",1484991,"damage",NA,9,65,NA,67760,"57623.59000.64907.15258.61792.",1,2320,2053,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"56",1495839,"damage",NA,9,65,NA,67760,"57623.64713.15271.48156.64907.15258.61792.",16,2188,2152,3,NA,215,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"57",1509992,"damage",NA,9,65,NA,67760,"57623.55637.64907.15258.61792.",16,2181,2145,3,NA,215,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"58",1574132,"damage",NA,9,74,8,67760,"57623.15258.61792.",1,2192,2192,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"59",1613136,"damage",NA,9,65,NA,67760,"53908.57623.2825.59000.48156.64907.26297.15258.61792.",1,2286,2023,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"60",1622178,"damage",NA,9,65,NA,67760,"53908.57623.2825.59000.64907.15258.61792.",16,2247,2210,3,NA,221,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"61",1630119,"damage",NA,9,65,NA,67760,"57623.2825.59000.64907.15258.61792.",1,2539,2247,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"62",1639370,"damage",NA,9,65,NA,67760,"57623.2825.55637.59000.15258.61792.",1,2270,2009,3,NA,NA,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"63",1647878,"damage",NA,9,65,NA,67760,"57623.55637.59000.48156.15258.61792.",17,3142,2000,3,NA,200,NA,"36XxM8WBTjFtcpKN",8,1444432,1654429,645,0,209.997,8,10,NA,NA,NA
"64",2129084,"damage",NA,9,65,NA,67760,"57623.53909.55637.64907.26297.15258.61792.",1,2418,2140,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"65",2147370,"damage",NA,9,65,NA,67760,"57623.48156.15258.61792.",1,2500,2212,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"66",2160723,"damage",NA,9,65,NA,67760,"57623.59000.48156.64907.15258.61792.",16,2175,2139,3,NA,214,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"67",2170252,"damage",NA,9,65,NA,67760,"57623.59000.48156.64907.15258.61792.",1,2519,2229,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"68",2178016,"damage",NA,9,65,NA,67760,"57623.59000.54758.64907.15258.61792.",16,1977,2187,3,NA,437,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,210,NA,NA
"69",2188351,"damage",NA,9,65,NA,67760,"57623.55637.59000.48156.54758.64907.15258.61792.",17,3240,2062,3,NA,206,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"70",2248517,"damage",NA,9,74,12,67760,"57623.64713.59000.64907.15258.61792.",2,3091,2001,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"71",2271808,"damage",NA,9,65,NA,67760,"57623.2825.15271.54758.15258.61792.",1,2477,2192,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"72",2282919,"damage",NA,9,65,NA,67760,"53908.57623.2825.59000.48156.64907.15258.61792.",16,1900,2102,3,NA,420,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,202,NA,NA
"73",2294569,"damage",NA,9,65,NA,67760,"57623.2825.59000.64907.15258.61792.",17,2771,1984,3,NA,397,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"74",2304564,"damage",NA,9,65,NA,67760,"57623.2825.64713.59000.48156.64907.15258.61792.",16,2113,2078,3,NA,208,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"75",2311205,"damage",NA,9,65,NA,67760,"57623.59000.64907.26297.15258.61792.",1,2242,1984,3,NA,NA,NA,"36XxM8WBTjFtcpKN",9,2114854,2321349,645,1,206.495,9,10,NA,NA,NA
"76",203219,"damage",NA,7,22,NA,67760,"53817.54758.55637.60766.64772.32182.16280.59620.53909.",16,2058,2024,NA,NA,202,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"77",211209,"damage",NA,7,22,NA,67760,"53817.55637.60766.16246.32182.16280.29178.59620.",16,1980,2191,NA,NA,438,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,211,NA,NA
"78",218801,"damage",NA,7,38,NA,67760,"53817.60766.16246.32182.16280.29178.",2,3468,1986,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,8,NA
"79",225672,"damage",NA,7,22,NA,67760,"53817.16246.32182.16280.29178.59620.",1,2370,2097,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"80",232870,"damage",NA,7,22,NA,67760,"53817.60766.16246.32182.16280.29178.59620.",1,2551,2257,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"81",240390,"damage",NA,7,22,NA,67760,"53817.60766.16280.29178.59620.",1,2249,1990,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"82",250465,"damage",NA,7,22,NA,67760,"53817.60766.64772.16280.29178.",1,2215,1960,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"83",259306,"damage",NA,7,22,NA,67760,"60766.16280.29178.",16,2058,2024,NA,NA,202,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"84",267318,"damage",NA,7,22,NA,67760,"53817.54758.55637.60766.16246.16280.29178.",1,2387,2112,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"85",276140,"damage",NA,7,22,NA,67760,"53817.54758.55637.53908.16280.29178.59620.",17,3565,2269,NA,NA,227,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,NA,NA,NA
"86",282901,"damage",NA,7,22,NA,67760,"53817.53908.60766.16246.16280.29178.59620.",16,2050,2268,NA,NA,454,NA,"tDzK7FTJqW3LwAr4",1,194156,293879,633,1,99.723,1,10,218,NA,NA
"87",542268,"damage",NA,7,48,NA,67760,"55637.16246.29178.53909.",2,3449,1975,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,8,NA
"88",551148,"damage",NA,7,48,NA,67760,"55637.53817.54758.64772.29178.16280.53909.",2,3689,2113,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,8,NA
"89",565116,"damage",NA,7,49,NA,67760,"53817.16246.29178.16280.",1,2217,1962,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,7,NA
"90",571981,"damage",NA,7,49,NA,67760,"53817.60766.16280.",2,3912,2241,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,7,NA
"91",581418,"damage",NA,7,49,NA,67760,"53817.16246.60766.29178.16280.",2,3422,1960,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,7,NA
"92",596172,"damage",NA,7,51,NA,67760,"53817.64772.",1,2493,2206,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,6,NA
"93",612769,"damage",NA,7,45,NA,67760,"55637.53817.60766.16280.59620.",1,2445,2164,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,2,NA
"94",633195,"damage",NA,7,50,NA,67760,"53817.54758.53908.60766.",2,3420,1959,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,8,NA
"95",656611,"damage",NA,7,44,NA,67760,"53817.60766.16280.59620.",1,2103,2103,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",3,541733,662966,637,1,121.233,3,10,NA,NA,NA
"96",967172,"damage",NA,7,61,NA,67760,"64772.55637.53817.60766.16280.53909.",16,3031,2980,NA,NA,298,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"97",984594,"damage",NA,7,61,NA,67760,"57623.32182.53817.16280.",16,3119,3067,NA,NA,307,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"98",991728,"damage",NA,7,62,NA,67760,"16246.32182.29178.53817.60766.16280.",17,1761,1121,NA,NA,112,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"99",997851,"damage",NA,7,61,NA,67760,"54758.32182.29178.60766.59620.",1,3670,3247,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"100",1005745,"damage",NA,7,61,NA,67760,"16246.32182.29178.53817.60766.16280.59620.",2,5374,3078,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"101",1013285,"damage",NA,7,61,NA,67760,"16246.64772.32182.29178.53817.60766.16280.59620.",16,3157,3105,NA,NA,311,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"102",1022275,"damage",NA,7,62,NA,67760,"16246.32182.29178.53817.60766.16280.",1,1175,1039,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"103",1029712,"damage",NA,7,62,NA,67760,"16246.29178.55637.53817.16280.59620.",17,1715,1091,NA,NA,109,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"104",1038454,"damage",NA,7,61,NA,67760,"53908.16246.29178.55637.53817.16280.59620.",16,3165,3112,NA,NA,311,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"105",1048074,"damage",NA,7,61,NA,67760,"53908.16246.29178.53817.60766.16280.59620.",1,3443,3046,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"106",1059260,"damage",NA,7,61,NA,67760,"54758.16246.64772.29178.53817.60766.16280.59620.",2,5761,3300,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"107",1066998,"damage",NA,7,61,NA,67760,"16246.64772.29178.53817.16280.59620.",16,2742,3046,NA,NA,305,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,304,NA,NA
"108",1076742,"damage",NA,7,61,NA,67760,"16246.29178.53817.16280.",17,4447,3184,NA,NA,637,NA,"tDzK7FTJqW3LwAr4",4,963221,1081668,641,1,118.447,4,10,NA,NA,NA
"109",1469297,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.53817.60766.16280.53909.",16,1763,1959,NA,NA,196,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,196,NA,NA
"110",1476358,"damage",NA,7,71,NA,67760,"54758.16246.64772.29178.48934.53817.55637.60766.16280.53909.",16,1826,2029,NA,NA,203,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,203,NA,NA
"111",1484303,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.55637.16280.59620.",2,3148,2037,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"112",1493509,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.16280.",1,1960,1960,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"113",1501968,"damage",NA,7,71,NA,67760,"29178.48934.53817.16280.",17,2880,2071,NA,NA,207,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"114",1510427,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.16280.59620.",16,1584,1980,1,NA,396,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,396,NA,NA
"115",1521687,"damage",NA,7,71,NA,67760,"16246.64772.29178.48934.53817.60766.16280.",1,2270,2270,1,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"116",1533253,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.53817.60766.16280.59620.",1,1974,1974,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"117",1541905,"damage",NA,7,75,4,67760,"54758.16246.29178.48934.53817.55637.60766.16280.",16,1953,2170,NA,NA,217,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,217,NA,NA
"118",1563155,"damage",NA,7,79,2,67760,"16246.29178.48934.16280.",2,3143,2034,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"119",1624134,"damage",NA,7,71,NA,67760,"54758.16246.29178.48934.55637.60766.16280.",16,1959,2177,NA,NA,218,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,218,NA,NA
"120",1633873,"damage",NA,7,71,NA,67760,"16246.29178.48934.53817.60766.16280.59620.",16,1871,2079,NA,NA,208,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,208,NA,NA
"121",1644188,"damage",NA,7,71,NA,67760,"16246.32182.29178.48934.53817.60766.16280.59620.",1,2120,2120,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",5,1462980,1674889,645,0,211.909,5,10,NA,NA,NA
"122",1907352,"damage",NA,7,71,NA,67760,"55637.54758.16246.64772.16280.29178.48934.53909.",1,1983,1983,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"123",1915996,"damage",NA,7,71,NA,67760,"53817.55637.16246.60766.64772.29178.48934.59620.",1,2272,2272,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
"124",1928301,"damage",NA,7,71,NA,67760,"53817.16246.60766.16280.29178.48934.59620.",16,1981,2201,NA,NA,220,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,220,NA,NA
"125",1937635,"damage",NA,7,71,NA,67760,"53817.60766.16280.29178.48934.",1,2211,2211,NA,NA,NA,NA,"tDzK7FTJqW3LwAr4",6,1898235,2124827,645,0,226.592,6,10,NA,NA,NA
